gene_id	gene_length
1401042	1612
1401043	3754
1401047	1934
1401050	1319
1401055	1900
1401056	805
1401068	1853
1401069	873
1401071	2558
1401072	1950
1401076	2082
1401080	3772
1401082	1007
1401083	1180
1401088	580
1401090	1560
1401091	5766
1401092	4770
1401102	2274
1401109	1176
1401119	1114
1401122	4070
1401129	512
1401130	1816
1401132	1200
1401135	1050
1401136	7300
1401137	1961
1401138	5968
1401140	965
1401141	844
1401143	591
1401145	915
1401151	1526
1401153	1155
1401155	1862
1401167	529
1401168	2060
1401170	1610
1401173	1778
1401176	2688
1401178	230
1401180	2280
1401184	4239
1401185	1665
1401194	1675
1401196	2104
1401197	1236
1401201	932
1401203	2426
1401209	1115
1401217	1658
1401219	573
1401222	946
1401224	1090
1401226	744
1401230	1122
1401233	1016
1401234	1116
1401239	1690
1401243	853
1401249	1268
1401250	1657
1401256	1788
1401260	990
1401263	1332
1401267	1529
1401276	2041
1401278	2552
1401280	223
1401285	1231
1401302	940
1401310	1354
1401314	846
1401319	4430
1401320	419
1401331	1910
1401343	591
1401345	1233
1401346	747
1401353	800
1401361	1684
1401362	1396
1401364	1407
1401365	1501
1401367	1087
1401372	651
1401377	718
1401380	1245
1401381	1361
1401386	2235
1401389	2373
1401394	1234
1401396	1578
1401398	1164
1401407	1070
1401411	410
1401413	2366
1401417	598
1401430	933
1401440	576
1401441	880
1401443	1731
1401444	1948
1401452	1352
1401457	4946
1401463	475
1401465	1380
1401473	1083
1401475	1346
1401478	1086
1401502	430
1401507	550
1401508	532
1401511	975
1401523	971
1401526	770
1401528	3638
1401532	2098
1401534	1350
1401549	723
1401550	3005
1401557	373
1401558	1710
1401560	2147
1401564	1241
1401570	1598
1401571	815
1401575	898
1401579	526
1401580	710
1401584	668
1401587	1555
1401592	597
1401598	2983
1401606	1257
1401608	1278
1401610	553
1401618	2736
1401621	634
1401622	685
1401624	493
1401627	242
1401654	1796
1401659	2185
1401662	1834
1401664	1072
1401667	1212
1401668	2342
1401672	630
1401673	924
1401677	1039
1401678	1392
1401680	5537
1401687	2362
1401689	2068
1401691	1253
1401698	3248
1401701	2943
1401705	1736
1401712	382
1401714	1370
1401720	1238
1401723	1928
1401724	671
1401728	3698
1401730	649
1401731	1510
1401734	1849
1401739	608
1401741	1362
1401742	3488
1401745	1060
1401746	865
1401747	3858
1401756	1122
1401758	1535
1401765	1634
1401766	2005
1401769	2511
1401776	1111
1401787	1127
1401789	2121
1401790	1327
1401792	4292
1401806	1629
1401818	2036
1401820	1350
1401823	5986
1401824	3045
1401829	1364
1401834	494
1401838	2530
1401841	1406
1401846	3938
1401855	1433
1401862	1262
1401868	1184
1401871	903
1401877	1100
1401901	2922
1401904	2127
1401912	950
1401922	1382
1401930	812
1401932	1387
1401936	1075
1401940	1312
1401952	590
1401962	4574
1401966	2366
1401972	1570
1401977	1909
1401981	5618
1401984	1716
1401991	800
1401994	1558
1401998	1946
1402007	1166
1402015	2328
1402017	721
1402025	2741
1402028	950
1402029	1406
1402031	1326
1402035	1847
1402036	1136
1402042	3943
1402044	776
1402050	3223
1402052	815
1402053	3560
1402061	3399
1402062	945
1402063	1840
1402064	4143
1402068	1579
1402072	271
1402073	1173
1402075	909
1402076	1837
1402077	1881
1402079	2710
1402090	3520
1402094	1564
1402096	1784
1402099	1860
1402103	2844
1402108	3290
1402110	3720
1402117	2377
1402119	4500
1402120	2502
1402124	4187
1402125	1400
1402126	1621
1402127	2260
1402128	1377
1402129	2025
1402134	680
1402135	5040
1402136	4660
1402143	664
1402147	1644
1402150	4022
1402153	1986
1402157	1900
1402158	2005
1402160	892
1402167	920
1402170	2226
1402173	1290
1402175	2006
1402176	1684
1402177	3898
1402183	2490
1402184	4181
1402185	897
1402191	1350
1402195	1846
1402197	3852
1402203	1566
1402206	891
1402208	479
1402209	2193
1402212	1386
1402219	1345
1402222	2232
1402224	3410
1402226	1466
1402228	1980
1402232	1760
1402236	1843
1402241	1854
1402254	1954
1402260	1554
1402263	1204
1402264	1559
1402268	2452
1402270	1967
1402274	2423
1402288	560
1402290	935
1402295	2688
1402297	2715
1402300	1010
1402301	2812
1402317	1577
1402320	738
1402330	2647
1402333	704
1402336	765
1402338	432
1402347	591
1402362	2390
1402365	2545
1402369	783
1402379	3216
1402393	1953
1402395	1968
1402405	654
1402406	1893
1402408	1882
1402410	7448
1402411	2067
1402418	2547
1402426	2258
1402427	2846
1402430	1400
1402441	2699
1402444	1990
1402458	1170
1402460	885
1402462	1085
1402463	3577
1402469	994
1402474	606
1402478	809
1402486	768
1402499	3362
1402501	2596
1402504	1441
1402506	613
1402514	3055
1402519	2243
1402526	2030
1402539	2730
1402541	880
1402546	3050
1402556	580
1402564	1557
1402569	708
1402575	3959
1402576	940
1402579	2123
1402591	1150
1402598	1897
1402602	2083
1402607	6680
1402608	3421
1402621	1081
1402624	812
1402625	1310
1402636	1961
1402651	7050
1402657	1131
1402662	1022
1402669	818
1402670	1688
1402675	2330
1402679	1003
1402681	3030
1402682	1106
1402683	1405
1402700	596
1402706	2110
1402707	3750
1402708	815
1402710	724
1402712	827
1402719	1328
1402721	2119
1402723	2821
1402728	329
1402729	2109
1402733	1040
1402738	3130
1402739	1883
1402741	990
1402742	1180
1402743	2995
1402745	890
1402750	1170
1402759	1950
1402762	1525
1402771	1562
1402775	1234
1402781	1496
1402783	2654
1402785	3698
1402791	1530
1402799	1833
1402802	1803
1402820	891
1402826	828
1402836	1177
1402838	2176
1402842	1813
1402848	1530
1402851	5104
1402855	4125
1402861	1280
1402868	415
1402870	688
1402874	688
1402876	990
1402877	717
1402880	967
1402883	950
1402891	3023
1402895	1470
1402903	2850
1402904	1206
1402907	2000
1402909	587
1402912	667
1402913	1270
1402915	1444
1402919	1610
1402930	890
1402931	1416
1402933	1089
1402937	2067
1402938	1664
1402940	2211
1402943	904
1402946	3842
1402951	2099
1402952	1434
1402962	590
1402971	1759
1402973	2292
1402976	2462
1402980	1219
1402982	1710
1402983	1310
1402984	1177
1402986	2764
1402989	1598
1402994	5660
1403009	1404
1403015	1169
1403026	1031
1403028	679
1403031	1956
1403054	597
1403056	1324
1403060	623
1403062	1031
1403065	1120
1403074	1448
1403076	1423
1403077	506
1403078	2223
1403079	1904
1403085	2213
1403091	1970
1403097	848
1403099	950
1403102	1620
1403106	1973
1403107	1860
1403120	3523
1403126	1690
1403133	1547
1403134	4581
1403137	2194
1403138	1527
1403140	360
1403141	1976
1403151	821
1403153	1435
1403155	1827
1403162	576
1403165	2443
1403173	2055
1403181	633
1403182	2042
1403183	1113
1403185	634
1403187	1581
1403189	1233
1403192	1977
1403198	1372
1403217	1222
1403218	2200
1403232	1425
1403234	761
1403236	5380
1403238	1603
1403241	1255
1403250	878
1403253	507
1403254	2989
1403256	705
1403259	1437
1403261	1477
1403269	1175
1403271	910
1403272	3518
1403278	2367
1403281	1622
1403283	3901
1403284	1679
1403300	1776
1403311	478
1403313	906
1403315	1380
1403317	861
1403319	1096
1403325	1850
1403327	1112
1403330	695
1403332	1920
1403335	1259
1403337	1812
1403338	2328
1403339	3500
1403346	3095
1403352	2996
1403355	1273
1403357	3065
1403358	2250
1403364	707
1403367	654
1403371	3612
1403373	3395
1403384	1748
1403388	2133
1403389	1822
1403392	992
1403393	1305
1403402	1642
1403408	800
1403413	892
1403415	2437
1403436	720
1403442	474
1403446	2490
1403448	2376
1403455	2040
1403459	1355
1403463	1887
1403474	1932
1403475	1502
1403488	1179
1403491	2211
1403503	1894
1403505	749
1403506	1976
1403508	1408
1403516	1780
1403520	1279
1403521	1482
1403524	1964
1403526	2022
1403541	1532
1403547	858
1403548	3384
1403560	2122
1403566	2690
1403570	1859
1403571	2208
1403588	1506
1403589	1326
1403591	2621
1403597	3734
1403609	697
1403611	700
1403613	1907
1403615	945
1403617	949
1403627	650
1403632	1212
1403633	3929
1403635	2735
1403638	423
1403641	2154
1403642	837
1403656	1195
1403662	1770
1403674	684
1403678	2390
1403682	2421
1403688	1114
1403691	911
1403699	2415
1403701	1099
1403704	1878
1403728	1225
1403739	2525
1403740	627
1403746	1682
1403750	1638
1403753	2457
1403754	973
1403755	1485
1403757	1838
1403771	1101
1403774	2222
1403778	3910
1403780	1044
1403783	2306
1403812	483
1403827	570
1403829	1566
1403830	1614
1403836	913
1403842	1201
1403843	1508
1403858	520
1403866	1882
1403869	1122
1403875	1600
1403890	1463
1403891	564
1403902	2024
1403914	1220
1403916	2401
1403918	5120
1403934	1191
1403937	1358
1403942	1060
1403943	1204
1403951	3050
1403953	2816
1403956	902
1403964	2011
1403967	1885
1403969	1121
1403972	5090
1403974	427
1403975	1521
1403977	1060
1403993	774
1403998	994
1403999	1522
1404003	927
1404009	1238
1404014	697
1404028	606
1404031	2303
1404038	1621
1404039	876
1404042	1194
1404046	5447
1404061	1976
1404068	3772
1404085	2994
1404111	1927
1404116	570
1404122	895
1404138	2780
1404140	1521
1404142	1381
1404146	866
1404147	3124
1404163	1413
1404168	1165
1404178	900
1404181	880
1404187	2868
1404198	1270
1404201	2082
1404203	2400
1404212	819
1404216	2072
1404218	735
1404221	693
1404223	251
1404241	1653
1404245	2216
1404272	732
1404289	752
1404290	1666
1404293	1786
1404296	1366
1404303	1063
1404314	1317
1404325	489
1404328	1146
1404332	1372
1404334	1343
1404342	1750
1404344	1771
1404350	571
1404351	1259
1404354	1742
1404356	1780
1404357	3379
1404362	687
1404364	1487
1404369	1480
1404388	1754
1404393	706
1404396	1533
1404397	1333
1404401	1356
1404408	1276
1404439	888
1404460	2216
1404462	1478
1404472	1890
1404476	2564
1404477	1440
1404483	1524
1404514	1167
1404523	816
1404524	1063
1404536	1433
1404539	517
1404541	1427
1404551	490
1404552	336
1404553	3574
1404562	1943
1404570	2078
1404575	1076
1404578	3140
1404580	822
1404582	987
1404583	1855
1404587	415
1404606	4529
1404611	2520
1404619	2379
1404620	1196
1404623	863
1404626	342
1404631	1440
1404633	1518
1404634	1848
1404635	2952
1404638	1181
1404641	1620
1404643	467
1404652	2021
1404656	1990
1404666	1018
1404681	1567
1404692	1348
1404697	2280
1404710	2741
1404711	2160
1404715	1049
1404721	1478
1404724	3401
1404726	1368
1404727	443
1404731	671
1404734	1000
1404737	991
1404750	2379
1404752	1142
1404756	2503
1404757	7204
1404762	393
1404769	1184
1404773	1422
1404783	1554
1404785	705
1404796	1503
1404801	800
1404803	1600
1404807	3574
1404809	816
1404817	2187
1404821	1253
1404824	1370
1404825	1412
1404828	616
1404830	856
1404847	897
1404849	1002
1404851	1385
1404867	822
1404872	1355
1404878	1734
1404884	1308
1404886	770
1404889	717
1404894	1605
1404905	549
1404917	660
1404918	1992
1404924	1673
1404940	2804
1404941	1279
1404955	1219
1404958	2320
1404968	2559
1404971	1099
1404975	751
1404977	1671
1404979	990
1404985	938
1404994	945
1405011	2202
1405012	1400
1405021	2284
1405040	675
1405041	1640
1405056	1151
1405075	1266
1405080	2135
1405087	1905
1405088	820
1405090	3911
1405099	750
1405104	4850
1405106	297
1405107	1328
1405110	1280
1405113	1190
1405114	1516
1405116	1467
1405118	1431
1405120	1720
1405122	4719
1405124	922
1405128	3650
1405131	1330
1405139	2294
1405140	2874
1405157	194
1405164	2192
1405167	1652
1405172	1512
1405174	1759
1405177	798
1405184	733
1405188	3655
1405203	2600
1405204	1248
1405208	2404
1405212	1390
1405213	950
1405214	479
1405216	1275
1405218	768
1405222	2966
1405225	1974
1405226	1110
1405235	2801
1405236	2197
1405238	593
1405240	1691
1405255	544
1405256	1157
1405270	2185
1405275	2561
1405285	1086
1405286	1087
1405289	1404
1405290	1033
1405298	986
1405304	943
1405310	2683
1405318	1366
1405320	1200
1405324	874
1405333	1933
1405342	1009
1405343	1583
1405344	303
1405347	1946
1405348	1130
1405349	2880
1405350	3022
1405352	1930
1405358	592
1405361	1287
1405365	2018
1405366	807
1405372	1691
1405373	1952
1405374	2625
1405381	2340
1405382	2576
1405392	738
1405399	1286
1405401	1375
1405404	1940
1405412	2339
1405414	477
1405415	650
1405416	1105
1405423	1700
1405425	4540
1405427	880
1405430	2632
1405436	1029
1405439	1347
1405449	1071
1405453	803
1405459	1432
1405474	1294
1405485	2056
1405490	1728
1405493	390
1405500	737
1405504	2352
1405506	807
1405512	1275
1405555	1121
1405566	1567
1405576	646
1405581	861
1405596	840
1405602	1786
1405603	2201
1405604	473
1405609	278
1405610	1117
1405613	1402
1405614	4685
1405617	861
1405620	873
1405632	1232
1405634	1040
1405639	1276
1405648	2753
1405651	1477
1405652	1226
1405662	2721
1405675	644
1405682	1725
1405685	1662
1405687	2420
1405689	904
1405693	1393
1405696	1335
1405697	2487
1405700	1436
1405703	1513
1405705	2419
1405708	1457
1405709	1160
1405711	3428
1405718	1425
1405720	1755
1405722	1208
1405725	1718
1405735	1276
1405743	1776
1405746	2767
1405747	1500
1405750	923
1405752	2142
1405753	1423
1405754	927
1405758	2095
1405759	3049
1405767	2377
1405770	756
1405773	657
1405775	1886
1405786	1912
1405790	1702
1405791	1970
1405795	1444
1405802	1621
1405812	3150
1405829	1694
1405836	2448
1405844	1675
1405863	2570
1405864	2302
1405878	1770
1405883	552
1405888	1287
1405891	5179
1405893	2420
1405899	1630
1405901	690
1405906	1503
1405918	4700
1405919	1451
1405922	1191
1405926	684
1405939	548
1405940	1766
1405944	750
1405948	899
1405966	749
1405971	1152
1405975	435
1405982	574
1405986	3873
1405987	950
1405988	1819
1405990	746
1405998	1785
1406000	1828
1406010	1544
1406011	730
1406025	589
1406035	1732
1406037	1520
1406040	762
1406041	1109
1406044	1300
1406046	1239
1406049	527
1406059	1760
1406069	2631
1406074	528
1406079	2501
1406094	1344
1406099	1271
1406101	850
1406105	1055
1406106	2030
1406111	1490
1406117	524
1406121	903
1406134	724
1406135	914
1406137	2075
1406141	877
1406144	820
1406148	891
1406152	2197
1406153	496
1406169	2060
1406178	1849
1406179	602
1406181	1831
1406191	381
1406196	1038
1406201	2357
1406204	740
1406206	1511
1406214	1242
1406217	3797
1406220	1218
1406231	2186
1406233	1465
1406234	1184
1406239	966
1406241	1651
1406246	409
1406247	806
1406252	844
1406258	363
1406259	1455
1406266	2246
1406268	1893
1406272	1009
1406273	1548
1406274	2457
1406285	1094
1406289	1120
1406293	1779
1406295	1950
1406298	1296
1406307	1409
1406308	1340
1406309	1439
1406313	4117
1406335	932
1406341	1644
1406344	1144
1406350	2319
1406354	1595
1406355	1069
1406363	712
1406364	790
1406367	2191
1406382	1671
1406385	1275
1406387	913
1406388	2180
1406393	1058
1406398	1843
1406404	1120
1406409	446
1406420	870
1406429	3161
1406433	868
1406451	331
1406452	1646
1406463	932
1406464	2845
1406470	3652
1406472	2916
1406489	504
1406491	990
1406493	1690
1406500	1745
1406501	11642
1406509	2620
1406512	561
1406518	1498
1406520	1152
1406528	2197
1406531	1957
1406539	1463
1406550	525
1406559	2698
1406561	1350
1406562	2179
1406565	1570
1406566	931
1406572	1410
1406576	515
1406587	1402
1406594	1171
1406595	1560
1406600	3257
1406607	2243
1406608	592
1406610	829
1406611	1377
1406624	1775
1406627	1770
1406630	809
1406634	1995
1406642	1288
1406645	1256
1406649	1130
1406664	1050
1406678	893
1406680	2015
1406687	672
1406696	1773
1406698	2841
1406699	330
1406704	453
1406708	608
1406712	2439
1406723	1719
1406726	1270
1406727	970
1406730	1056
1406731	1870
1406739	1269
1406740	1443
1406743	1332
1406754	1959
1406755	752
1406757	2351
1406761	2560
1406770	749
1406772	3450
1406777	1348
1406784	1063
1406789	2518
1406790	1143
1406793	2557
1406794	1121
1406800	486
1406806	822
1406808	1960
1406813	1628
1406821	763
1406823	1030
1406824	1534
1406825	1920
1406826	1832
1406828	361
1406835	630
1406840	1810
1406846	2052
1406852	738
1406870	848
1406872	958
1406873	4755
1406876	1435
1406883	874
1406887	2535
1406898	691
1406902	1973
1406903	2147
1406922	942
1406923	2127
1406929	2288
1406935	363
1406938	2070
1406939	585
1406941	1529
1406942	2312
1406945	1861
1406948	790
1406952	649
1406959	582
1406964	1132
1406973	1498
1406974	960
1406975	1990
1406977	1106
1406982	1255
1406990	370
1406992	832
1407006	2251
1407012	1628
1407018	4840
1407029	830
1407036	4380
1407038	1535
1407039	1499
1407041	2104
1407044	3038
1407048	1810
1407051	1510
1407056	2824
1407058	1598
1407061	2530
1407068	808
1407080	2120
1407081	1190
1407088	2256
1407095	1574
1407100	1151
1407105	1222
1407107	1903
1407109	1094
1407118	1295
1407119	2412
1407120	1482
1407126	1720
1407141	1280
1407146	2038
1407168	863
1407171	2388
1407175	2276
1407176	2472
1407180	1707
1407181	1503
1407184	1036
1407192	1823
1407197	4082
1407201	2217
1407207	702
1407209	725
1407210	4176
1407218	2655
1407220	2259
1407221	2286
1407222	1941
1407225	2045
1407226	640
1407227	2201
1407234	6005
1407241	1720
1407250	320
1407258	2344
1407259	623
1407266	1086
1407275	1295
1407277	2167
1407278	1611
1407279	1460
1407287	1453
1407291	1629
1407311	1630
1407318	3744
1407328	1484
1407332	1482
1407342	1575
1407351	4064
1407357	787
1407381	4515
1407386	2745
1407388	2143
1407394	1191
1407406	1532
1407407	1899
1407408	3470
1407411	1010
1407414	2030
1407419	1421
1407425	1027
1407426	2350
1407427	1877
1407432	865
1407433	1037
1407445	1665
1407447	1568
1407449	372
1407455	2278
1407458	2075
1407459	3625
1407460	2168
1407465	2200
1407475	650
1407478	1591
1407479	3299
1407488	1329
1407491	626
1407496	1686
1407500	1153
1407501	1064
1407508	1480
1407510	1750
1407519	695
1407537	1585
1407539	2657
1407542	1276
1407547	2106
1407550	787
1407561	1020
1407562	1759
1407563	1753
1407565	3349
1407568	742
1407574	1927
1407584	788
1407586	542
1407587	1388
1407589	1806
1407590	1221
1407593	810
1407596	5366
1407598	808
1407599	2539
1407614	1402
1407623	1678
1407626	1300
1407627	2889
1407630	1335
1407633	1549
1407643	1223
1407667	1174
1407675	3858
1407678	978
1407683	1221
1407687	1875
1407688	1195
1407694	518
1407697	1026
1407708	2229
1407709	2053
1407710	490
1407712	506
1407720	1335
1407721	1261
1407723	5031
1407730	1185
1407736	1998
1407744	1051
1407745	1589
1407755	1251
1407756	1017
1407758	1003
1407759	2210
1407764	1179
1407767	2111
1407774	1032
1407788	1563
1407798	3294
1407812	1530
1407813	869
1407814	1613
1407818	630
1407820	1810
1407823	770
1407828	604
1407829	2113
1407844	2312
1407846	1552
1407849	5420
1407851	2769
1407853	1485
1407855	1791
1407857	1157
1407858	987
1407864	392
1407873	1932
1407874	2068
1407875	377
1407887	696
1407900	2076
1407909	886
1407911	1945
1407913	2505
1407915	2260
1407916	2530
1407920	2297
1407928	2117
1407932	2176
1407951	2370
1407952	1622
1407960	2194
1407961	1225
1407963	3130
1407964	1653
1407976	846
1407980	802
1407981	1571
1407988	1244
1407991	2738
1407995	1541
1407996	2711
1408008	3897
1408013	1820
1408015	515
1408023	1556
1408024	916
1408034	1250
1408037	524
1408058	650
1408079	1815
1408082	1992
1408087	1560
1408097	3550
1408101	414
1408119	1077
1408126	2920
1408136	869
1408152	653
1408154	650
1408155	1030
1408156	1075
1408160	532
1408165	1102
1408170	1177
1408175	1035
1408177	689
1408197	1770
1408199	2500
1408206	2167
1408207	1098
1408208	1974
1408210	894
1408214	5268
1408215	1880
1408220	967
1408222	2267
1408227	910
1408228	1505
1408229	1336
1408231	2022
1408232	1617
1408234	1629
1408245	1323
1408246	1267
1408248	1268
1408250	2386
1408252	2029
1408254	904
1408256	435
1408261	2200
1408264	1795
1408269	481
1408272	1434
1408274	1925
1408280	694
1408283	1672
1408285	983
1408288	1230
1408291	815
1408293	1420
1408294	1906
1408296	1070
1408303	994
1408315	3150
1408316	2439
1408318	806
1408319	880
1408321	910
1408322	1539
1408326	1491
1408329	1680
1408332	1630
1408333	5275
1408336	961
1408342	744
1408351	760
1408356	507
1408359	575
1408363	222
1408365	572
1408373	885
1408376	711
1408383	967
1408388	642
1408391	779
1408392	1662
1408394	2107
1408396	2477
1408410	1912
1408416	1632
1408422	861
1408431	2173
1408434	927
1408436	1793
1408437	951
1408447	423
1408458	1449
1408460	2331
1408468	1200
1408480	1090
1408484	340
1408492	1480
1408505	3306
1408507	1312
1408514	2205
1408522	1690
1408531	730
1408533	790
1408537	1594
1408540	2134
1408553	1250
1408558	869
1408562	1603
1408579	3113
1408581	1723
1408583	820
1408595	2900
1408608	3607
1408610	2062
1408616	1110
1408620	1595
1408621	1165
1408623	752
1408624	878
1408628	920
1408629	2525
1408634	2023
1408637	2480
1408646	1904
1408652	2733
1408657	636
1408662	639
1408663	1245
1408665	2170
1408666	1640
1408674	699
1408680	437
1408685	260
1408687	1191
1408693	3790
1408699	1365
1408705	585
1408708	1162
1408714	1209
1408722	1410
1408729	1378
1408731	1305
1408735	876
1408736	1304
1408737	2371
1408738	2719
1408744	1650
1408746	1922
1408748	2674
1408756	411
1408759	3570
1408774	1817
1408789	729
1408792	1063
1408798	566
1408803	733
1408813	773
1408816	500
1408819	2270
1408828	2144
1408833	1045
1408842	531
1408850	1920
1408852	1940
1408861	1840
1408874	1943
1408885	1764
1408886	1753
1408891	899
1408892	590
1408896	460
1408898	1097
1408902	1720
1408903	1113
1408910	3980
1408917	936
1408919	2280
1408938	1217
1408942	1272
1408944	1391
1408950	1088
1408959	1690
1408960	1612
1408971	3483
1408981	410
1408986	2062
1408989	515
1408993	937
1408995	2123
1408999	1901
1409001	772
1409008	899
1409017	757
1409023	1010
1409025	1240
1409027	2104
1409033	607
1409038	1370
1409040	1500
1409044	1266
1409051	1956
1409055	362
1409064	590
1409077	445
1409088	2429
1409089	1116
1409094	893
1409097	4454
1409098	2408
1409102	387
1409107	650
1409108	3627
1409113	1250
1409118	957
1409121	1400
1409122	4079
1409124	2379
1409130	1034
1409139	1470
1409142	1036
1409151	633
1409153	1972
1409155	535
1409159	1243
1409165	858
1409168	3080
1409169	381
1409179	1103
1409180	1763
1409181	3522
1409183	3184
1409187	875
1409192	1078
1409193	2880
1409195	1593
1409198	1473
1409205	1550
1409217	1252
1409218	1252
1409219	1840
1409222	3912
1409235	810
1409241	1353
1409246	2052
1409261	561
1409263	761
1409276	2287
1409294	1916
1409295	1705
1409297	2113
1409298	1670
1409307	1031
1409312	2129
1409317	1078
1409319	1143
1409324	880
1409326	990
1409339	433
1409340	1322
1409341	451
1409347	783
1409348	1206
1409351	1733
1409362	509
1409368	1322
1409372	446
1409373	1975
1409377	872
1409378	452
1409384	3595
1409385	1428
1409388	1652
1409390	1763
1409393	1473
1409396	1047
1409401	1620
1409402	1520
1409406	1915
1409418	1830
1409427	2117
1409428	5954
1409434	2962
1409450	1648
1409456	305
1409457	2689
1409461	1497
1409475	754
1409481	1471
1409482	1708
1409486	2113
1409490	3478
1409495	1647
1409501	1780
1409502	1276
1409519	1402
1409528	1143
1409532	1299
1409535	2515
1409537	2113
1409541	1340
1409547	1489
1409553	1830
1409554	1450
1409559	1049
1409563	1737
1409567	1348
1409570	1886
1409576	430
1409585	1490
1409586	810
1409592	886
1409596	1091
1409597	1241
1409603	1160
1409604	556
1409606	847
1409607	710
1409616	1730
1409619	2100
1409624	1780
1409625	872
1409627	706
1409628	1802
1409630	1508
1409634	526
1409646	3408
1409647	1926
1409663	1937
1409676	914
1409677	1807
1409679	797
1409681	601
1409685	1508
1409687	960
1409688	1950
1409690	4568
1409694	1512
1409695	1597
1409696	1680
1409699	973
1409702	2528
1409708	340
1409712	2481
1409716	1306
1409720	2148
1409729	513
1409731	2154
1409732	597
1409734	1671
1409747	766
1409756	1202
1409757	1348
1409759	1076
1409760	3061
1409762	1097
1409767	1377
1409777	720
1409783	1028
1409787	1776
1409788	1258
1409799	1295
1409800	1503
1409807	1401
1409810	2117
1409811	2173
1409817	522
1409823	3129
1409834	1423
1409841	978
1409846	651
1409849	530
1409851	590
1409863	2024
1409870	483
1409873	1039
1409876	1567
1409880	2898
1409883	1440
1409886	875
1409888	1920
1409889	1910
1409892	2228
1409894	1826
1409897	315
1409902	827
1409912	1514
1409914	1865
1409926	1848
1409927	2753
1409928	1673
1409932	986
1409944	807
1409945	805
1409951	2200
1409953	1519
1409956	1883
1409960	1504
1409961	899
1409970	2961
1409972	2283
1409981	1330
1409984	683
1409988	623
1409991	2657
1409993	1055
1409995	3730
1409999	3295
1410000	1455
1410001	690
1410005	437
1410008	1177
1410010	1026
1410020	2320
1410022	2651
1410023	1165
1410024	700
1410035	720
1410040	776
1410042	1777
1410044	2717
1410046	1147
1410050	2042
1410052	657
1410054	811
1410055	1669
1410057	1297
1410058	1745
1410064	2108
1410083	1278
1410088	1393
1410093	1188
1410097	1214
1410101	406
1410121	1021
1410136	520
1410144	560
1410145	1400
1410152	1080
1410154	705
1410155	1399
1410165	496
1410167	1502
1410176	3648
1410185	628
1410189	393
1410195	687
1410201	1574
1410207	1000
1410216	674
1410230	1116
1410237	1903
1410240	722
1410245	234
1410246	3523
1410248	890
1410249	896
1410252	4855
1410253	1253
1410256	2300
1410257	1646
1410260	1470
1410283	1175
1410288	1010
1410291	741
1410302	2918
1410315	1129
1410316	1290
1410319	1080
1410322	734
1410324	1058
1410325	740
1410329	1046
1410332	1150
1410333	666
1410334	953
1410338	980
1410339	1594
1410342	1928
1410345	2089
1410356	4229
1410362	333
1410367	1086
1410369	553
1410372	1093
1410380	1717
1410382	872
1410388	1431
1410390	1063
1410392	278
1410393	3180
1410397	767
1410403	1090
1410406	870
1410410	1961
1410413	690
1410414	1400
1410417	1230
1410423	434
1410437	618
1410440	1999
1410441	532
1410449	319
1410456	1942
1410464	1244
1410466	1799
1410467	2460
1410478	775
1410494	1242
1410499	216
1410500	937
1410505	1116
1410511	1126
1410524	1837
1410532	1749
1410540	829
1410545	475
1410562	1546
1410571	1810
1410598	1933
1410604	821
1410605	1233
1410609	1813
1410616	570
1410622	498
1410626	3380
1410629	1799
1410634	693
1410639	832
1410646	4177
1410647	1188
1410653	837
1410661	621
1410664	1910
1410669	1700
1410671	790
1410672	1664
1410677	1105
1410681	2430
1410683	1777
1410701	701
1410703	2540
1410704	608
1410707	1641
1410709	630
1410714	1380
1410721	1463
1410728	1332
1410732	470
1410735	3752
1410736	1669
1410743	1499
1410747	1276
1410754	850
1410755	1893
1410758	1020
1410772	2245
1410782	4920
1410787	480
1410795	760
1410796	1800
1410797	1811
1410798	2150
1410808	1637
1410809	1644
1410815	1820
1410824	1079
1410826	721
1410831	1921
1410836	1621
1410837	1500
1410838	799
1410840	1563
1410846	674
1410849	1485
1410852	1808
1410854	1632
1410859	2248
1410865	695
1410866	3125
1410870	3152
1410872	1246
1410882	2770
1410896	2751
1410898	1240
1410905	728
1410913	2057
1410916	904
1410922	656
1410927	1601
1410931	1288
1410933	2113
1410942	1108
1410946	366
1410951	1730
1410954	830
1410960	653
1410963	644
1410967	1971
1410978	1309
1410984	1165
1410991	2332
1410992	1727
1410996	2350
1410997	2036
1410998	1982
1410999	1365
1411002	1172
1411016	1649
1411020	2102
1411026	390
1411027	2038
1411032	1379
1411038	1629
1411057	955
1411062	1833
1411067	1668
1411074	1030
1411079	660
1411080	2237
1411084	1317
1411087	1979
1411088	1105
1411101	1367
1411103	2432
1411113	803
1411115	929
1411124	580
1411129	744
1411133	1180
1411134	1327
1411136	2043
1411137	3951
1411140	1252
1411141	1153
1411143	1892
1411146	1454
1411153	2390
1411159	3170
1411160	1122
1411162	589
1411168	1999
1411172	1441
1411180	2001
1411187	3014
1411190	1571
1411193	277
1411194	1651
1411199	1290
1411202	813
1411203	5572
1411205	2243
1411209	2513
1411211	1237
1411212	1593
1411213	3432
1411214	1045
1411216	1192
1411218	1520
1411225	1526
1411228	2137
1411232	3232
1411233	2369
1411235	2542
1411237	1478
1411243	820
1411257	1106
1411270	1022
1411271	1907
1411274	1526
1411278	567
1411281	1632
1411287	1000
1411289	682
1411293	809
